partner_id,gender,age_group,city_tier,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,nova_score
1849,M,26-35,A,75,15.832503950442362,4.690141848788131,0.995,0.03498448169827487,0,559.2888447644361,0.2142988433056422,0.7095651490856612,628
1850,F,36-45,C,58,25.954569177651802,4.703491822851136,0.9132879509281727,0.08807473447338061,0,414.66094031544054,0.03534225161063967,0.5811361311167988,605
1851,M,18-25,C,57,31.7169838729327,4.649179960231617,0.9441928586750267,0.06293604436105477,0,409.9711349536914,0.0935954206755407,1.0,562
1852,F,18-25,A,60,35.44308411002928,4.756156092353338,0.920259990252369,0.07613558229098606,0,702.6831231299932,0.1154568262370407,0.7420472993147631,607
1853,M,36-45,B,57,43.871744006152134,4.733604044898596,0.9007700255795801,0.07810072014835787,0,388.739687352244,0.23911561087483102,0.8696145852313174,553
1854,F,18-25,B,65,31.202060944711405,4.584112030394354,0.9289815749552933,0.11554636453156619,0,397.2520678227457,0.20997169856121667,0.5982836805502906,537
1855,F,36-45,A,75,29.888994097400683,4.692344520347852,0.926969928238877,0.07394751104688338,0,513.139079631258,0.1303420254382725,1.0,595
1856,F,36-45,A,58,32.7055258234789,4.840652981417595,0.8427666296284019,0.07319656859209317,0,541.4889390551759,0.19156377887746356,0.7270005548446481,580
1857,M,46-60,A,79,30.843459988402188,4.911648027413293,0.9445511660782795,0.039728875404186355,0,637.5555615698996,0.09535947417867174,0.787416767008339,663
1858,M,26-35,A,65,36.45506255704355,4.755600091944822,0.9208853563743679,0.09157155464791514,0,615.5799471802648,0.3439710960491216,0.5234188119686363,631
1859,M,26-35,A,69,36.02712604104934,4.762449218597981,0.9410100228316768,0.057393834387624354,0,652.094256891432,0.2259485920525633,0.9363241371598425,644
1860,M,36-45,A,62,48.89056816973811,4.696650739235208,0.9173241111117759,0.023235595622206506,0,547.1996963864137,0.24289415811542076,0.9666507759108676,632
1861,M,18-25,A,60,32.10470614930377,4.674633744706318,0.9019830318260728,0.06414735333216008,0,518.3127048079216,0.29014488275083206,0.6137819763797425,585
1862,F,26-35,C,42,38.42403371670229,4.604864045517655,0.9529455030137849,0.08474469383104644,0,541.2441590709459,0.2612994554574453,0.8244725910910626,589
1863,F,36-45,A,68,36.54977320083231,4.519702581864157,0.9514567201854204,0.04144482907041944,0,332.9422879595456,0.18252210490572413,0.5927797346787798,601
1864,M,46-60,A,77,50.08884976037567,4.65143299888402,0.995,0.057954590846707975,0,594.7345169077525,0.1652028027812102,0.8684894051310115,642
1865,M,36-45,B,69,40.45720723982296,4.889207930101077,0.9501364882236165,0.06335551490052693,0,548.3505902819851,0.283062753214293,0.6796842315077999,623
1866,F,18-25,A,74,52.50696723399194,4.691937458595424,0.9185196724092433,0.061322763171725435,0,742.0631402020379,0.18212282258295903,0.967075542693407,644
1867,F,26-35,B,66,30.476298239951912,4.700497197445894,0.9544384263092218,0.10403925609146364,0,364.05187539230405,0.12007857723917227,0.7548868054847839,565
1868,M,26-35,A,68,41.5063339156518,4.6983772200428024,0.8257693420380515,0.02665326416445866,0,533.8883007335047,0.3373305980721702,0.910405553377325,571
1869,M,18-25,B,66,36.24108982970068,4.93910614987491,0.995,0.12801407377556692,0,389.80313290550333,0.1051257692410949,0.8932859337292134,618
1870,F,26-35,B,54,29.739539021143962,4.6083426144203,0.9301190071888783,0.07201494039426376,0,325.946508756017,0.041223593995731195,0.6792555875725739,538
1871,M,26-35,B,65,41.324889590149425,4.793558000758499,0.995,0.08490633701857386,0,485.61531612675395,0.2594221087149452,0.7159535429217943,618
1872,M,18-25,B,60,59.32927758235223,4.739730079964476,0.8765327470159684,0.07383508799613567,0,562.8129693970546,0.1215002887485857,0.5644345548340115,624
1873,F,26-35,B,67,33.47091197073867,4.762989023764215,0.8683177308692969,0.014719292847044287,0,609.9074150081436,0.21480773473306727,0.6779965946142796,593
1874,F,18-25,A,84,40.725450181622335,4.796252561067467,0.9526916646332158,0.026302670350423735,0,559.5908113527896,0.32537686689510703,1.0,634
1875,F,26-35,A,56,28.877683804074486,4.756974741040211,0.935726737138333,0.056271723610866325,0,599.854730445185,0.07001228358361015,0.8858095471848522,629
1876,F,18-25,B,46,27.40772228095991,4.863353282997638,0.9285122387218473,0.10681159454350896,0,444.393910641782,0.17672677010469912,0.5737560643568748,564
1877,M,36-45,A,62,34.12747670657099,4.7464114008055605,0.9304913101625241,0.02747036592750858,0,603.708771225414,0.2986727378425487,1.0,628
1878,M,18-25,A,68,37.500169883708196,5.0,0.8933941419536806,0.04032787718876753,0,667.7303960510342,0.23455091387184646,0.8344604449861628,626
1879,M,36-45,B,59,37.9441695906885,4.756271990845027,0.8451322102960739,0.07544552520834769,0,473.2904126553136,0.16561433012432164,0.836259427327283,582
1880,M,18-25,A,60,39.73974984920774,4.494479967609959,0.9341575278325344,0.0841856934334881,0,643.5428225061256,0.3711503634926083,0.8486740341321193,610
1881,M,26-35,A,57,25.516673592966303,4.8445465537215595,0.8540703999850809,0.08478162630494504,0,442.2926805323806,0.17237460461317122,0.8387661803047477,564
1882,M,26-35,B,75,35.740537884930276,4.814814520788968,0.8601496851130637,0.03297984658828854,0,580.803393942368,0.21174996228228254,0.44032006205278595,593
1883,M,18-25,A,81,47.01758473403675,4.7632817547642885,0.9135684100765882,0.011560259194259752,0,686.0622281870211,0.31194835967281176,0.9349743133159525,654
1884,F,26-35,C,62,28.417549271054625,4.711864302656828,0.9427329492664192,0.08517178929639099,0,525.4677825629652,0.25846908571092847,0.34439303697018414,591
1885,M,36-45,C,42,38.44854305154929,4.425607140031032,0.995,0.12199371824619187,0,301.6731884524178,0.2857375680177981,0.8022383508959046,533
1886,M,46-60,C,36,44.92843759938068,4.448373390660149,0.9545629651626898,0.07164095153872943,0,371.7060650477118,0.10803684025469891,0.6739393229791766,548
1887,M,26-35,B,68,34.1773307797633,5.0,0.995,0.03165940546547903,0,535.2848860689562,0.2782539825750088,0.8369649987367199,620
1888,M,18-25,A,68,45.415243961608475,4.665374609535092,0.9574830843771537,0.0531035903260547,0,607.2594574341184,0.19356736727791762,0.802176122465944,616
1889,F,36-45,B,52,26.78873720614969,4.891643064132832,0.9335426859471866,0.08582187720154193,0,484.24945569627096,0.12033768684452445,0.8661252702012481,590
1890,M,26-35,B,66,50.884495729322055,4.511945009013931,0.995,0.060005705296701004,0,626.680833977212,0.1977555394751704,0.7222607273774239,666
1891,M,18-25,B,78,45.65800733093696,4.60017125569476,0.8646572193053804,0.10321580924544438,0,421.47008909304236,0.19521970305255193,0.7593297351677495,585
1892,F,36-45,A,79,42.556654035094674,4.859396142032257,0.9107384841802878,0.08824912158212864,0,573.3786791114306,0.32944708020185653,0.8366664136042139,599
1893,M,26-35,A,65,53.24818026305841,4.736624844645204,0.9062410115208794,0.07303014198612755,0,419.5393714966938,0.21050365645025615,1.0,550
1894,M,36-45,A,70,38.70650940763385,4.8346500757984066,0.9706778510679162,0.006370313011119147,0,626.8061488673311,0.11753561644927094,0.8640385107338324,615
1895,M,26-35,A,63,35.82143887538088,4.749155115110529,0.8728611621156956,0.0477320911347664,0,605.7426530324242,0.09908579105062432,0.5956406019999212,615
1896,M,26-35,A,64,55.72544284097246,4.720449205399008,0.96057148037883,0.05155933020963002,0,845.431286085882,0.17620820393669737,0.7010428318340045,691
1897,M,18-25,C,56,60.407658022347945,4.646393425773766,0.9465824915884702,0.0496015205505602,0,520.4405709627957,0.07229074153923441,0.7437205616300309,598
1898,M,36-45,A,80,35.06562293882237,4.5788996016105,0.9726673717473399,0.06572463815594776,0,624.1660369980352,0.12277152628115176,0.9563644321041049,640
1899,M,18-25,B,56,40.862567628921845,4.958805193459875,0.9573611523422549,0.07834326243105691,0,504.86608143227613,0.16046469189351314,0.618895346519089,617
1900,M,36-45,C,44,52.450425432614544,4.978696365919482,0.9873159818316298,0.027777753955343445,0,379.8880725967521,0.14624917168684995,0.9735828662862056,552
1901,M,36-45,A,75,41.218549981892274,4.600194556788373,0.9265395268531312,0.08663794186183454,0,596.0914539869834,0.23815260818959397,0.8045845326857695,644
1902,M,36-45,B,56,47.945885087379835,4.582788134698958,0.9441078954745782,0.07248371118978997,0,506.6811617354798,0.1209737906075557,0.7788794363607188,602
1903,F,18-25,B,60,49.804035974883824,4.697834028636686,0.8831725357218546,0.08072924240525833,0,324.9954562719078,0.02,0.5444297108315803,568
1904,M,26-35,A,73,36.37695424443456,4.8062652522294735,0.8795602494866217,0.08584479004605573,0,597.3376551930949,0.04513816725347761,0.9361667214524128,615
1905,M,26-35,B,46,46.19274663400259,4.717127268806499,0.995,0.05399090841979503,0,469.785813311853,0.17857454915990467,0.6575902155815186,608
1906,M,26-35,C,66,41.93807305490063,4.827328009787158,0.8829940606321464,0.10476717067947458,0,604.2911285217231,0.13305573839945944,0.5555764036075386,642
1907,M,46-60,B,49,29.831314066062376,4.738212657858295,0.9454656038476444,0.07124619328738481,0,456.6079004167888,0.08106626144335222,0.6755929913101317,581
1908,M,26-35,C,54,32.103473535716,4.7304053287826155,0.9429521399753741,0.11837641679700807,0,363.7286449244904,0.3366761063271487,0.8535888516303378,520
1909,F,36-45,C,53,35.475830756036316,5.0,0.9745490447168637,0.04668202694156476,0,449.42522697679703,0.24630000971090837,0.7252039813179332,563
1910,F,18-25,A,68,51.28519850802604,4.6744195122607035,0.8418899675700461,0.10914739820792671,0,575.9195861099108,0.17532582718853965,0.6555280669076275,600
1911,M,26-35,B,47,51.61358162313328,4.9907920339236815,0.9567603496273092,0.04938047926897327,0,452.298947034515,0.19866377939993615,0.6457469439834157,589
1912,M,18-25,B,74,49.499129183216176,4.97262946015213,0.9254983996792402,0.1394634385981677,0,414.08595108228826,0.15878871911944126,0.9173393204974984,563
1913,F,36-45,B,57,46.40110703265618,4.824414025987697,0.8882045440768799,0.04294498709847705,0,472.1383426012055,0.07969478042438027,0.6869066578702994,598
1914,M,18-25,B,57,46.1282630715644,4.459880224532571,0.9056591244119805,0.10319760161366179,0,436.16869086010877,0.26245762291126534,0.7984577582750227,599
1915,M,26-35,B,49,44.7756044955483,4.750258623554444,0.9652385393520502,0.06462817328922495,0,449.39907259245183,0.24810640648871451,0.832720864993171,587
1916,M,36-45,C,57,46.07597055421634,4.671595786390668,0.9547620258662537,0.09295067150999646,0,497.63302397124346,0.021813297354239064,0.18136972751432784,591
1917,M,26-35,A,64,46.75362583664202,4.754613603716071,0.9160038270997249,0.06678424798622998,0,503.46628116410204,0.19811460016926036,0.9570147327316347,606
1918,F,18-25,B,47,27.95577834272619,4.585354981141817,0.855244626796536,0.0437630887391186,0,444.5952389450389,0.206946578046205,0.6006707917441579,588
1919,M,18-25,A,73,34.09752854055762,4.868638692357508,0.874372770154418,0.0,0,626.6024221900266,0.15426150169152458,0.7295176590031089,658
1920,F,26-35,B,57,31.710783755179573,4.89654775406666,0.9558515079962331,0.1467274988857868,0,462.500805849593,0.3477812270905146,0.9355047036728003,588
1921,M,26-35,B,50,53.07145007654009,4.921503645310041,0.8501128787172804,0.0771907267684504,0,691.7808089119567,0.3390995733007555,0.9225694574752145,631
1922,M,18-25,B,56,58.54100103583613,4.69107319254232,0.9116922755877847,0.0,0,504.35365257760964,0.1497993627801971,0.7889891864958164,588
1923,M,26-35,B,71,20.30952079587825,4.595486234692984,0.995,0.0735782581939472,0,410.63875225655386,0.1621744631604724,0.8219814527360693,599
1924,M,18-25,B,63,57.64814611871661,4.803952212470618,0.9447780419185049,0.0891875996958948,0,427.2592668385034,0.1527783654872644,0.8569146411887341,572
1925,M,26-35,A,54,42.867213735315296,5.0,0.9535124601997502,0.05154757649458006,0,458.90554297007657,0.13109341015621634,0.980215112223906,587
1926,M,26-35,A,68,52.12719819158702,4.7636084451920295,0.8717482364066836,0.04474936386289184,0,499.4727656603324,0.10633915899516426,0.998038604997888,604
1927,M,18-25,A,63,47.06467154584897,4.819044562916815,0.8604349171913779,0.06790474458880051,0,604.2431400486505,0.22054856893535396,0.7950783124268181,645
1928,F,18-25,C,52,56.40395053599921,4.711561483117701,0.9549911018519026,0.11007782692286525,1,330.34669621443504,0.3369153149380449,0.5567730918682761,487
1929,M,18-25,A,65,44.09742433357496,4.676479469115636,0.9088824005552572,0.07049880359469081,0,534.8475107115056,0.30400655119162506,0.7442786199834908,598
1930,M,18-25,C,62,28.365455411870833,4.849541390790675,0.9798810740781837,0.11289675913027458,0,543.5334872021581,0.24313415959255769,0.6778080092045109,578
1931,M,26-35,A,58,40.9432511622679,4.73328998489917,0.9259566618812259,0.10493657517590725,0,503.41936686305803,0.02,0.7725705679786956,637
1932,M,46-60,B,58,47.15656046106806,4.8097284367294,0.995,0.06413645677209472,0,544.6763578388188,0.030836041328616448,0.5782889304236941,630
1933,F,36-45,B,62,39.840388984656414,4.826926028591554,0.8975840092343326,0.021884287224204886,0,353.3475284261219,0.26513306451961915,0.7811511843671575,557
1934,F,26-35,B,65,48.577317221526705,4.804127525870836,0.9424565764594715,0.060699874836109405,0,471.49772039946066,0.3095498758343056,0.5005097258131861,600
1935,F,26-35,B,55,41.34302611359556,4.831678297908161,0.8772927168706266,0.08829447201185062,1,405.6946420675324,0.22429876992182218,0.731954246572269,502
1936,M,26-35,B,59,36.0449068088513,4.621649140085986,0.9760040005326215,0.07229680429138409,0,515.2805313103454,0.1555535747959794,0.7409300241500131,596
1937,M,36-45,C,58,31.140216166884592,4.6120955965479755,0.9458256196937144,0.09003274495073885,0,349.6438591447607,0.28818408075167934,0.6761337029284129,528
1938,M,18-25,B,63,38.08184617466655,4.744806759008911,0.8787405073292837,0.09440259928449161,0,674.5208348185635,0.24028750175031288,0.8391700719126621,620
1939,M,26-35,A,65,44.045716497003276,4.749215801960813,0.9121357552943287,0.08342575660247656,0,423.6522840027884,0.2709956224586689,0.88060484836908,555
1940,M,26-35,A,54,22.406081957440495,4.669251575992056,0.9899917386750263,0.06474014337843025,0,635.341397229693,0.03147447141907517,1.0,627
1941,M,18-25,B,57,34.19923589284977,4.784950044462201,0.9857854552686227,0.08709650424976037,0,560.0535522763611,0.20746719296253732,0.6475203502650673,638
1942,M,26-35,B,55,22.033079552256016,4.884232614625106,0.8512802180367177,0.13956452694586818,0,507.3381983050503,0.32196569177066875,0.7591066430231755,596
1943,M,36-45,B,47,35.8292514602196,4.922926781123023,0.8939015178133897,0.031803613179869655,0,468.02682654851924,0.22219587443730918,0.7501331482063631,578
1944,M,46-60,B,60,53.97314734287224,4.961839280897073,0.995,0.0846186240067438,0,649.6714870058089,0.25585957852981267,0.7435460910567153,660
1945,F,18-25,A,64,30.138836182711643,4.554379750541422,0.9190411099652639,0.12296009855167198,0,770.8319305999537,0.1829098328404264,0.6029204071623606,664
1946,F,26-35,B,70,49.03159745861329,4.579550213943736,0.940171125727463,0.029762300117466802,0,496.3823314968135,0.18848600978345256,0.5543133726972338,595
1947,M,26-35,B,59,70.4882512731232,4.706153190983753,0.9757465958330038,0.10053300275537747,0,503.2103967716523,0.29220220338990555,0.7209053057964506,576
1948,F,26-35,B,68,56.5353813125735,4.765242981151106,0.8631919146850789,0.10004151733699881,0,462.64598149099925,0.1264169321194472,0.4993748514642919,593
1949,M,26-35,B,57,43.335133803912115,4.713037299421452,0.8762151251285302,0.027194615352734104,0,386.0105711764013,0.11858887053921718,0.673211250294307,607
1950,F,18-25,C,62,50.584344557964826,4.667904100472618,0.9100150458391679,0.09037085143254574,0,485.7645841124888,0.14174287801828872,0.5693444559309868,578
1951,F,36-45,B,57,28.303171975632083,4.703137263970394,0.9834311809927625,0.06336052296516612,0,506.61790425375693,0.18187571219756896,0.6782831584477933,627
1952,M,46-60,C,50,26.26585346589446,4.818497073364876,0.9699882674126149,0.07318662610470442,0,283.1311906572713,0.051192887093220674,0.8185257737840481,542
1953,F,36-45,A,60,42.28698109079394,4.550556632981195,0.9609883183593549,0.06025135824340903,0,590.7601687411213,0.23848471443037397,0.629033014169389,637
1954,F,36-45,B,68,45.986105634684115,5.0,0.9228420025664616,0.10538067274303894,0,533.66688750976,0.1668602491142245,0.8417718810783881,609
1955,F,26-35,B,65,52.94404284249241,4.755149031507645,0.9844784868839848,0.06413636938801719,0,451.89420155896465,0.24829514080887272,0.6400197232937671,550
1956,F,26-35,B,69,36.31237858598685,4.911227109134308,0.9227677384580845,0.05160059396048104,0,455.1455738252995,0.02,0.6574546179790702,591
1957,M,18-25,A,59,43.93395484361646,4.662599265755324,0.9532984006186204,0.057108734599733715,0,585.8212802298676,0.24860184211879588,0.8451763918384172,622
1958,M,26-35,B,46,43.59111556552975,4.830552438878715,0.9622019487697303,0.06677030132332733,0,597.9549406903549,0.28695159551625027,0.6816192099828396,644
1959,F,18-25,A,63,40.68605894423533,4.766213660924286,0.995,0.03611393440208391,0,592.4636285207093,0.2150838267201383,0.6550545124826486,629
1960,M,36-45,C,52,41.27525123865999,4.875321259083244,0.9173837707709087,0.0598359782729157,0,490.74116135648467,0.1824015190534327,0.6081611773862539,583
1961,M,26-35,A,63,33.45295497360439,4.721402962326437,0.9086694889526792,0.07203008874110259,0,487.86330654061203,0.24921626394694807,0.5312712859517272,581
1962,M,26-35,A,85,44.79707408384963,4.992734535063452,0.995,0.06963144259947535,0,571.786846886025,0.28171426069927324,0.8333658327720461,653
1963,M,26-35,B,59,43.950499801950784,4.525791622876944,0.9929926289341257,0.1066211717352842,0,541.4814256953143,0.22183412542747327,0.2857409957477638,637
1964,M,46-60,A,64,37.59988234043965,4.894006074529703,0.9002312753804842,0.07522936698625271,0,445.3406848048295,0.22781129447834583,0.9043227416204831,572
1965,F,18-25,A,63,48.65774266023568,4.769007963329957,0.8715483134067868,0.05426590811209395,0,576.2121443557983,0.3125553499333034,0.8661366731547371,579
1966,M,18-25,B,74,52.27831588432296,4.602850995244059,0.9943517233083056,0.03266880018555126,0,564.7409578217837,0.24089255885174227,0.9442008711826868,588
1967,F,18-25,B,63,48.77376295975463,5.0,0.8447136313202314,0.07733460642419807,0,495.32460150326614,0.11597926938236004,1.0,609
1968,F,36-45,A,59,31.575566799392757,5.0,0.8397599285729174,0.06697887657726487,0,576.9466227572527,0.28133135215260735,0.9110079343522879,610
1969,M,46-60,B,63,42.99645766861992,4.440119388276481,0.9133852442595646,0.06597048267957477,0,503.5146870616207,0.17010229681283903,0.6321632953279411,582
1970,M,18-25,B,47,32.88568437136548,4.771317658101873,0.9173219857864577,0.08437588551444294,0,410.5162637681344,0.1826626406882225,1.0,583
1971,M,46-60,B,54,42.96554746299833,4.853449383209611,0.86340239168614,0.08858167243734191,0,378.66092486913027,0.18855043419389,0.5528493436217773,543
1972,F,26-35,A,58,32.92463302980086,4.815455721247672,0.9298932169188591,0.07909205672409411,0,539.9233653096774,0.2575094294124698,0.5136214914021132,621
1973,F,26-35,A,69,54.77163337354786,4.980929441241765,0.9387235044318241,0.060384456902658964,0,682.6830102884562,0.3199082326124989,1.0,636
1974,M,18-25,C,61,49.83331469019842,4.946544906127192,0.8965806052972861,0.04545854587869705,0,531.2723621288058,0.18195371536901464,0.7442181456583654,573
1975,M,26-35,B,63,53.52989305342389,4.790978103447578,0.995,0.05011645693371894,0,469.24675488226444,0.3185009688089988,0.45738554207416005,589
1976,M,36-45,A,68,52.517220901954964,5.0,0.9462880605003653,0.09144779475376288,0,538.4811227164242,0.1931670650216462,0.5902497117277035,608
1977,M,26-35,C,50,39.29400288426335,4.886526978406137,0.9704244518260893,0.06229241284809839,0,382.6244468978567,0.292173435497838,0.7371799043541212,563
1978,F,18-25,A,64,37.743902564725744,4.698887825723311,0.8495893505665338,0.027618716226876165,0,523.4353711189227,0.1958746457227296,0.6582049226057058,619
1979,F,36-45,B,67,59.41723828700153,4.669947860775747,0.8509579093774727,0.10128724044536698,0,531.8587009636861,0.14060610748341013,0.6183391545736957,619
1980,M,46-60,B,64,40.34880349827585,4.938101225446041,0.9454031305324463,0.03972864523307543,0,590.6859186061442,0.33376792542134026,0.9952991407348089,624
1981,F,26-35,C,52,28.45419357528001,4.6278568660204344,0.995,0.07505741311421069,0,616.7387849720454,0.1329692160975684,0.9607471761322512,616
1982,M,26-35,C,50,52.07466733665825,4.684539258081229,0.863503211051381,0.08973489255628356,0,349.46296075585644,0.12761527374649495,0.6805467365401805,530
1983,F,36-45,A,73,43.43775668263721,4.719264216281773,0.9349688323250642,0.06359655126613334,1,635.9503294876993,0.0795167763564542,0.7589309117136858,549
1984,M,18-25,B,65,57.05944123978982,4.805348008991422,0.8612451877651841,0.0,0,549.0984242555146,0.28138140153618885,0.8463437250128618,604
1985,M,36-45,A,53,44.42969677980849,4.718181245555763,0.8798688700392674,0.0852146398982018,0,508.5715543444513,0.300275783954666,0.7013750729701969,574
1986,F,26-35,B,70,41.79998512653287,4.556454365527979,0.9356555659404105,0.10479389750376236,0,426.78921383050687,0.20985038730827413,0.4077264765672391,599
1987,M,36-45,B,60,57.261208087746894,4.924311960698614,0.895369439331862,0.09359596683999571,0,515.4067132317979,0.10129014911695709,0.3333858639391286,604
1988,M,18-25,A,59,26.61533654963013,4.688940202682232,0.8541238048415162,0.0067801805401359605,0,729.9897818843801,0.17945769714120605,0.7696962327674466,664
1989,F,26-35,A,81,36.14637695396993,5.0,0.8662041154692707,0.12331732969008104,0,621.0690038840835,0.15579045191935162,0.9034630027212438,617
1990,M,26-35,A,72,33.12637028144792,4.800398501088976,0.832899595026788,0.024224453441970745,0,511.4853133950221,0.09756251223327995,0.7822399936421356,589
1991,M,26-35,A,72,20.049202214267158,4.944881122660324,0.9510291901607295,0.03164741621066365,0,565.0323637647635,0.14088867494511287,0.8933945075836511,639
1992,M,36-45,A,68,50.73176428016603,4.847829227127119,0.9546790512715569,0.08945632780611874,0,472.68520769578066,0.2204588521037629,0.9073767018543129,601
1993,M,46-60,C,62,36.42581586017061,4.948058440718494,0.9508276718273693,0.0825852435267695,0,447.9733743009275,0.1315864938253181,0.8540456934791036,585
1994,M,18-25,B,60,51.05368041646575,4.835550849439665,0.8745412101067379,0.07241005315719426,0,550.0896823516764,0.2033387106520872,0.7460770371057515,605
1995,M,26-35,B,61,45.89086491234604,4.785675325098771,0.9708975645287092,0.05241781273410673,0,435.32899281036055,0.03789422402069323,0.758622543816126,616
1996,F,26-35,C,39,48.07142466627684,4.905585113778478,0.942738933375543,0.1204257018468945,0,120.0,0.31433448462374647,0.654848066461386,498
1997,M,26-35,B,66,37.44600519159353,5.0,0.92396472033225,0.0658202244945508,0,528.7348911847906,0.14868707371782838,0.6838235976891117,575
1998,M,26-35,A,73,34.357518560149515,4.714730459209269,0.9199585628370376,0.016525489711263427,0,537.9680323750969,0.24961991071792095,0.5599158054407125,603
1999,F,36-45,C,48,42.89760875219721,4.864439048158752,0.8803442265482015,0.1129689984993539,0,351.7930640433206,0.1950948017149314,0.8240777725805191,559
2000,M,36-45,B,58,51.19168183308169,4.748413261623478,0.9284080916964362,0.07757854978901525,0,423.0593637140044,0.2121998494042802,0.6662735667047747,562
2001,F,18-25,B,59,41.49617994516258,4.825508853073956,0.995,0.1039502012186391,0,523.8214136842319,0.08944124852185868,0.6582532344455839,589
2002,M,26-35,C,57,34.98063677367708,4.75512378363648,0.9750928307808258,0.08867645870367474,0,400.727997452252,0.11915528126506317,0.5841734878027607,565
2003,F,26-35,B,60,30.009819086016414,4.426338567143439,0.9071894788185462,0.14174868238617064,0,571.0878787557348,0.1209717268766543,0.5323457036696062,619
2004,M,26-35,B,42,44.04163015323827,4.712771992339273,0.936131073088718,0.06970089184623318,0,533.3583917041763,0.18202779408326203,0.7080239511540816,601
2005,M,18-25,C,62,36.45932465071462,4.90073326092128,0.8661284975239121,0.06948279723963657,0,423.39627958568246,0.286092446440349,0.7322995002741801,577
2006,F,26-35,B,55,41.2825941261026,4.633219006509715,0.95350335887026,0.09409491931879377,0,436.72639212416954,0.2146603871897095,0.6212597481294332,617
2007,M,26-35,C,58,39.612212177513406,4.887341966460731,0.877257142866732,0.06188623142579878,0,448.455222956441,0.10797277023074338,0.8052641549431634,538
2008,M,18-25,A,84,37.555690253154545,4.787141374658551,0.9689127780638837,0.08207913126490875,0,592.4415795468135,0.1869867180209122,0.7284224099314907,621
2009,M,36-45,A,69,44.938035607595125,4.724876420371868,0.995,0.0,0,422.8363362333266,0.17354929321118745,0.5654284145922934,554
2010,M,26-35,B,79,47.54504084144107,4.893472307792505,0.9028993783836435,0.05831650232522972,0,696.4988189250223,0.15193079192810016,0.912317772604254,662
2011,M,26-35,A,71,61.65278944650784,4.85655473153464,0.995,0.06141022594000629,0,636.9185385299014,0.17876667793442336,0.8077847745367381,632
2012,M,26-35,C,53,49.57967714684512,4.810282060679706,0.9403317743891489,0.06932354359535586,0,387.2037714701268,0.24109695370716636,0.7808596497226101,547
2013,M,36-45,A,84,57.9368232947414,4.911985030417062,0.8969187183369025,0.03169219154474663,0,441.90742699082654,0.12240588652140505,0.9041603515614429,613
2014,M,18-25,B,64,33.81399628598263,4.7820647479382865,0.8826271916632793,0.09518368515638898,0,485.46329172414806,0.15232871970671932,0.5875446267187775,569
2015,M,18-25,A,61,25.990552292729763,4.503700095051646,0.995,0.05436665528684191,0,504.2219702969945,0.2585696642314251,0.7069320720983507,574
2016,M,26-35,C,56,41.855697442798416,4.691681869030152,0.9422494342351551,0.07800823200215959,0,428.0512777384678,0.21751702186847996,0.8048000505359603,523
2017,M,26-35,A,60,50.58027244149099,4.4793396365830205,0.8916923571917081,0.06888509080856936,0,368.07100883622707,0.2823289450892413,1.0,577
2018,M,26-35,A,59,49.011617181594296,4.848204723931295,0.9092269694478547,0.08551092623561392,0,509.65903543960053,0.2948679774077313,0.788860109815148,614
2019,M,36-45,A,79,54.113815723265745,4.892029975893945,0.9529387888854476,0.10342882396711663,0,558.8376382925147,0.07115671038490273,0.6921934171567634,620
2020,M,18-25,B,64,16.634546410147937,4.892855336319956,0.9219639662393484,0.07385311565640103,0,484.45660154732406,0.2030638230088321,0.9555270607401563,575
2021,M,18-25,C,48,54.529768948842076,4.818564204884471,0.9300949573137085,0.1012419107914448,0,395.52234710864263,0.13936346979585168,0.5722722381118133,576
2022,M,26-35,C,56,45.35462626429641,4.893588769408395,0.995,0.07634610515518764,0,437.64132079418243,0.08410247455850585,0.7060558734180842,634
2023,M,36-45,A,81,26.559866548749874,4.5219094992598805,0.8762014667718662,0.04431975418220531,1,727.5000771707199,0.11686452927209387,0.7201103987619049,587
2024,M,36-45,B,52,49.23528846728806,4.730664961730858,0.9474315163881956,0.06975327390320177,0,430.6237940840024,0.1559385320621735,0.7576701881864385,567
2025,M,36-45,A,72,43.694825768329636,4.542562601678768,0.9235551197658934,0.05549372855731564,0,500.9515737514813,0.15643834518638308,0.6476367040475837,622
2026,M,26-35,B,69,45.81229298578051,4.699850558079116,0.9004477326970642,0.08254486395758605,0,364.9769056874894,0.1314489049415177,0.6675474630802909,547
2027,F,36-45,B,59,51.99109150315361,4.9920377603899135,0.973008708389497,0.07369956126807553,0,446.3555516408025,0.1789086883905223,0.6321783868253477,592
2028,M,36-45,A,67,46.302753684307156,4.916785577353203,0.8511287182657645,0.042672062523139945,0,448.29367146287416,0.37573169583114474,0.8727133469202533,525
2029,M,18-25,B,48,27.271749015303147,4.844542810971163,0.7944783320925867,0.06934113207660393,0,547.2081850417079,0.04198251239893963,0.7428500231036148,601
2030,M,26-35,C,50,40.56973730217091,4.718756965709904,0.9252266507381075,0.029222499027717414,0,411.83100439604374,0.27097415338568465,0.7832281051613008,535
2031,M,36-45,A,70,25.823548291491083,4.604960782333162,0.9190910130063552,0.059461904340487474,0,653.8545237255545,0.17853005493243296,0.664393606495632,658
2032,M,26-35,A,61,48.49061880558892,4.778454152567664,0.8529576374760022,0.06953917603712748,0,678.7842497982581,0.1449696922274204,0.7508168618833642,620
